ilan_ilce,ilan_fiyat,net_metrekare,oda_sayısı,bulunduğu_kat,ısıtma_tipi,krediye_uygunluk,banyo_sayısı,tipi,brüt_metrekare,binanın_yaşı,binanın_kat_sayısı,site_içerisinde
Fatih,3795610,125,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,130,5-10,4,Hayır
Fatih,5631200,180,4+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,200,16-20,3,Evet
Fatih,1904325,65,2+1,Giriş,Doğalgaz,Krediye Uygun Değil,1,Daire,75,21 Ve Üzeri,4,Hayır
Fatih,2290720,75,2+1,Bahçe Katı,Sobalı,Krediye Uygun,1,Daire,80,21 Ve Üzeri,5,Hayır
Fatih,1805265,50,1+1,3.Kat,Isıtma Yok,Krediye Uygun,1,Daire,55,21 Ve Üzeri,4,Hayır
Fatih,1523460,55,1+1,Giriş,Sobalı,Krediye Uygun,1,Daire,60,21 Ve Üzeri,4,Hayır
Fatih,6298425,150,7+1,4.Kat,Klimalı,Krediye Uygun,6+,Daire,175,21 Ve Üzeri,7,Hayır
Fatih,2012075,58,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,3,Hayır
Fatih,3083130,85,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,5,Hayır
Fatih,3023136,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,96,21 Ve Üzeri,5,Hayır
Fatih,2732495,70,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,21 Ve Üzeri,5,Hayır
Fatih,22019140,219,1+1,1.Kat,Doğalgaz,Krediye Uygun Değil,Yok,Bina,220,21 Ve Üzeri,4,Hayır
Fatih,2365380,75,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,85,21 Ve Üzeri,3,Hayır
Fatih,1702525,50,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,55,21 Ve Üzeri,5,Hayır
Fatih,1808820,55,1+1,-1,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,5,Hayır
Fatih,2499606,70,2+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,82,21 Ve Üzeri,5,Hayır
Fatih,2476400,60,1+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,80,21 Ve Üzeri,5,Hayır
Fatih,2504520,75,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Hayır
Fatih,1808820,60,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,3,Hayır
Fatih,2803700,95,3+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,5,Hayır
Fatih,2954070,70,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,90,1,4,Hayır
Fatih,2365380,75,2+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,85,21 Ve Üzeri,3,Hayır
Fatih,1702525,50,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,55,21 Ve Üzeri,5,Hayır
Fatih,17350500,250,1+1,1.Kat,Doğalgaz,Krediye Uygun,5,Müstakil Ev,300,21 Ve Üzeri,5,Hayır
Fatih,1808820,60,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,3,Hayır
Fatih,2631175,65,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,21 Ve Üzeri,4,Hayır
Fatih,1857300,55,1+1,-1,Doğalgaz,Krediye Uygun,1,Daire,60,21 Ve Üzeri,5,Hayır
Fatih,1808820,55,1+1,-1,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,5,Hayır
Fatih,4205550,130,3+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,150,0,5,Hayır
Fatih,6656580,240,6+2,Bahçe Katı,Doğalgaz,Krediye Uygun,4,Daire,270,21 Ve Üzeri,4,Hayır
Fatih,3451560,120,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,2,Daire,140,21 Ve Üzeri,4,Hayır
Fatih,2627730,85,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Hayır
Fatih,1838080,75,2+1,-1,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,5,Hayır
Fatih,3795610,120,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,21 Ve Üzeri,4,Hayır
Fatih,3451560,120,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,2,Daire,140,21 Ve Üzeri,4,Hayır
Fatih,6656580,240,6+2,Bahçe Katı,Doğalgaz,Krediye Uygun,2,Daire,270,21 Ve Üzeri,4,Hayır
Fatih,2643660,90,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,4,Hayır
Fatih,2569275,70,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,75,21 Ve Üzeri,5,Hayır
Fatih,2958480,115,3+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,21 Ve Üzeri,4,Hayır
Fatih,2335760,75,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,4,Hayır
Fatih,3795610,120,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,130,21 Ve Üzeri,2,Hayır
Fatih,2643660,90,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,5,Hayır
Fatih,35030450,270,4+2,1.Kat,Doğalgaz,Krediye Uygun,2,Müstakil Ev,350,21 Ve Üzeri,2,Evet
Fatih,2265680,75,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,5,Hayır
Fatih,2591352,62,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,72,0,4,Hayır
Fatih,2290720,75,2+1,Bahçe Katı,Sobalı,Krediye Uygun,1,Daire,80,21 Ve Üzeri,3,Hayır
Fatih,2863400,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,3,Hayır
Fatih,14458750,249,1+1,1.Kat,Klimalı,Krediye Uygun,Yok,Bina,250,21 Ve Üzeri,5,Hayır
Fatih,11276100,120,3+1,-1,Doğalgaz,Krediye Uygun,1,Daire,300,21 Ve Üzeri,6,Hayır
Fatih,2118350,55,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,3,Hayır
Fatih,3778920,100,3+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,21 Ve Üzeri,4,Hayır
Fatih,2770150,70,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,21 Ve Üzeri,4,Hayır
Fatih,1893580,64,1+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,3,Hayır
Fatih,2335760,75,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,80,21 Ve Üzeri,5,Hayır
Fatih,1897805,60,1+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,21 Ve Üzeri,4,Hayır
Fatih,5051450,140,3+1,6.Kat,Doğalgaz,Krediye Uygun,1,Daire,155,21 Ve Üzeri,6,Hayır
Fatih,2439360,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,5,Hayır
Fatih,1493440,60,1+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,65,11-15,3,Hayır
Güngören,2485295,78,3+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,5,Hayır
Güngören,2611700,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,4,Hayır
Güngören,1851555,80,2+1,-2,Doğalgaz,Krediye Uygun,1,Daire,85,0,4,Hayır
Güngören,1851555,70,2+1,-2,Doğalgaz,Krediye Uygun,1,Daire,85,4,4,Hayır
Güngören,2559466,90,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,98,21 Ve Üzeri,5,Hayır
Güngören,2069385,85,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,0,5,Hayır
Güngören,2499800,95,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,5,Hayır
Güngören,2092880,60,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,80,0,5,Hayır
Güngören,2611700,90,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,5,Hayır
Güngören,5749540,200,4+2,5.Kat,Doğalgaz,Krediye Uygun Değil,2,Daire,230,21 Ve Üzeri,5,Hayır
Güngören,3270125,117,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,125,21 Ve Üzeri,4,Hayır
Güngören,2354490,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Hayır
Güngören,1934295,90,2+1,2.Kat,Sobalı,Krediye Uygun Değil,1,Daire,95,21 Ve Üzeri,4,Hayır
Güngören,3134040,110,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,0,5,Hayır
Güngören,5092815,155,4+1,5.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,195,0,5,Hayır
Güngören,1962075,60,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,75,5-10,4,Hayır
Güngören,3793345,140,2+1,Çatı Dubleks,Doğalgaz,Krediye Uygun,2,Daire,145,5-10,5,Hayır
Güngören,3008515,110,3+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,21 Ve Üzeri,5,Hayır
Güngören,2485295,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,5,Hayır
Güngören,2036100,90,2+1,2.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,100,21 Ve Üzeri,5,Hayır
Güngören,2443320,115,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,120,21 Ve Üzeri,5,Hayır
Güngören,1119855,50,1+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,55,1,5,Hayır
Güngören,1960470,85,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Hayır
Güngören,1832490,85,2+1,5.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,90,21 Ve Üzeri,5,Hayır
Güngören,3008515,100,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,21 Ve Üzeri,4,Hayır
Güngören,2239710,100,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,110,21 Ve Üzeri,4,Hayır
Güngören,2624790,90,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,105,5-10,6,Hayır
Güngören,2249820,58,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,11-15,4,Hayır
Güngören,2485295,80,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,4,Hayır
Güngören,1633725,65,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,75,0,5,Hayır
Güngören,4338400,90,2+1,1.Kat,Merkezi,Krediye Uygun,1,Daire,110,0,7,Hayır
Güngören,2611700,92,3+1,2.Kat,Doğalgaz,Krediye Uygun,2,Daire,100,0,5,Hayır
Güngören,2069385,90,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,5,Hayır
Güngören,1824854,64,2+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,73,0,4,Hayır
Güngören,1628880,70,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,80,11-15,4,Hayır
Güngören,2161186,80,2+1,4.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,107,21 Ve Üzeri,6,Hayır
Güngören,1832490,82,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Hayır
Güngören,2428881,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,93,21 Ve Üzeri,5,Hayır
Güngören,1716830,70,2+1,6.Kat,Doğalgaz,Krediye Uygun,2,Daire,85,0,6,Hayır
Güngören,2354490,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,0,5,Hayır
Güngören,1749860,60,2+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,70,4,9,Evet
Güngören,1699074,68,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,78,5-10,4,Hayır
Güngören,2019800,80,3+1,5.Kat,Merkezi,Krediye Uygun,2,Daire,100,0,6,Evet
Güngören,1962075,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,75,2,4,Hayır
Güngören,2221780,100,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,110,5-10,3,Hayır
Güngören,1527075,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,75,21 Ve Üzeri,4,Hayır
Güngören,3749700,130,4+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,150,0,4,Hayır
Güngören,1527075,70,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,75,11-15,3,Hayır
Güngören,2611700,90,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,0,5,Hayır
Güngören,3374730,125,3+1,1.Kat,Doğalgaz,Krediye Uygun Değil,2,Daire,135,21 Ve Üzeri,6,Hayır
Güngören,2485295,85,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,0,4,Hayır
Güngören,1832490,85,2+1,3.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,90,21 Ve Üzeri,3,Hayır
Güngören,3270850,85,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,8,Hayır
Güngören,2616100,90,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,4,Hayır
Güngören,2611700,90,3+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,100,0,5,Hayır
Güngören,2239710,100,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,5-10,4,Hayır
Güngören,2350530,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,0,4,Hayır
Güngören,1960470,80,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,4,Hayır
Güngören,2748445,85,3+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,0,4,Hayır
Güngören,2124830,80,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,21 Ve Üzeri,4,Hayır
Güngören,2354490,80,2+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,21 Ve Üzeri,5,Hayır
Güngören,2749780,100,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,21 Ve Üzeri,4,Hayır
Güngören,2499800,90,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,4,Hayır
Güngören,5493810,190,5+2,5.Kat,Yerden Isıtma,Krediye Uygun,2,Daire,210,21 Ve Üzeri,5,Hayır
Güngören,3664980,150,3+1,4.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,180,21 Ve Üzeri,5,Hayır
Güngören,6499480,240,5+2,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,260,21 Ve Üzeri,5,Hayır
Güngören,3182410,99,2+1,9.Kat,Merkezi,Krediye Uygun,1,Residence,110,5-10,9,Evet
Güngören,4749620,153,4+2,Çatı Dubleks,Doğalgaz,Krediye Uygun,3,Daire,190,5-10,5,Hayır
Güngören,2374810,85,2+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,5,Hayır
Güngören,2354490,85,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,0,3,Hayır
Güngören,4338400,105,3+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,110,21 Ve Üzeri,4,Evet
Güngören,2616100,90,2+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,21 Ve Üzeri,5,Hayır
Güngören,1716830,64,2+1,3.Kat,Merkezi,Krediye Uygun,1,Daire,85,0,6,Evet
Güngören,1716830,64,2+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,85,0,6,Evet
Güngören,3124750,120,3+1,5.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,125,21 Ve Üzeri,5,Hayır
Güngören,2499800,90,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,4,5,Hayır
Güngören,2124830,75,2+1,1.Kat,Doğalgaz,Krediye Uygun,2,Daire,85,11-15,4,Hayır
Güngören,2221780,100,3+1,2.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,110,21 Ve Üzeri,4,Hayır
Güngören,3615150,90,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,105,21 Ve Üzeri,8,Hayır
Güngören,2178300,78,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,0,5,Hayır
Güngören,1934295,90,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,95,4,4,Hayır
Kağıthane,2532915,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,5,Hayır
Kağıthane,2497200,70,2+1,-2,Doğalgaz,Krediye Uygun,1,Daire,75,11-15,6,Hayır
Kağıthane,2155860,65,1+1,2.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,70,21 Ve Üzeri,5,Hayır
Kağıthane,2768175,60,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,75,5-10,5,Hayır
Kağıthane,3105600,70,2+1,1.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,80,21 Ve Üzeri,5,Hayır
Kağıthane,3493800,85,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,5-10,5,Hayır
Kağıthane,5518620,175,4+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,180,4,3,Hayır
Kağıthane,2299425,65,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,75,11-15,3,Hayır
Kağıthane,4232660,80,2+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,5,Hayır
Kağıthane,3679080,110,3+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,0,5,Hayır
Kağıthane,2250120,80,2+1,Giriş,Doğalgaz,Krediye Uygun,2,Daire,85,5-10,5,Hayır
Kağıthane,2250120,75,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,6,Hayır
Kağıthane,2035575,70,2+1,-1,Doğalgaz,Krediye Uygun,1,Daire,75,5-10,5,Hayır
Kağıthane,3499430,100,2+1,3.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,110,21 Ve Üzeri,5,Hayır
Kağıthane,2845755,45,1+1,2.Kat,Merkezi,Krediye Uygun,1,Residence,55,5-10,10,Hayır
Kağıthane,2845755,40,1+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,55,5-10,20,Hayır
Kağıthane,7418850,60,1+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,75,5-10,15,Hayır
Kağıthane,2606015,80,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,85,5-10,5,Hayır
Kağıthane,3460095,80,2+1,3.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,85,21 Ve Üzeri,6,Hayır
Kağıthane,2729360,75,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,80,0,6,Hayır
Kağıthane,1379655,40,1+1,1.Kat,Sobalı,Krediye Uygun Değil,1,Daire,45,21 Ve Üzeri,5,Hayır
Kağıthane,3687900,90,2+1,2.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,95,21 Ve Üzeri,5,Hayır
Kağıthane,4114920,96,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,106,5-10,5,Hayır
Kağıthane,12859340,95,2+1,7.Kat,Merkezi,Krediye Uygun,2,Daire,130,2,15,Evet
Kağıthane,16368530,150,4+1,3.Kat,Merkezi,Krediye Uygun,2,Daire,218,3,10,Evet
Kağıthane,7418850,65,1+1,7.Kat,Merkezi,Krediye Uygun,1,Daire,75,2,8,Evet
Kağıthane,12364750,95,2+1,2.Kat,Merkezi,Krediye Uygun,2,Daire,125,3,8,Evet
Kağıthane,3259683,40,1+1,-2,Merkezi,Krediye Uygun,1,Daire,63,2,10,Evet
Kağıthane,6924260,60,1+1,3.Kat,Merkezi,Krediye Uygun,1,Daire,70,5-10,15,Hayır
Kağıthane,3378825,40,1+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,45,5-10,15,Hayır
Kağıthane,5781545,60,1+1,5.Kat,Merkezi,Krediye Uygun,1,Daire,77,5-10,15,Hayır
Kağıthane,4505100,45,1+1,5.Kat,Merkezi,Krediye Uygun,1,Daire,60,3,10,Evet
Kağıthane,7418850,65,1+1,4.Kat,Merkezi,Krediye Uygun,1,Daire,75,2,8,Evet
Kağıthane,3378825,30,1+1,9.Kat,Merkezi,Krediye Uygun,1,Daire,45,3,10,Evet
Kağıthane,11375570,105,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,115,21 Ve Üzeri,9,Hayır
Kağıthane,4656690,85,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,11-15,5,Hayır
Kağıthane,4685310,70,2+1,11-15,Merkezi,Krediye Uygun,1,Daire,90,4,15,Evet
Kağıthane,4114920,96,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,106,5-10,5,Hayır
Kağıthane,7883925,95,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,105,5-10,5,Hayır
Kağıthane,2768175,65,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,75,5-10,4,Hayır
Kağıthane,4059990,100,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,110,5-10,2,Hayır
Kağıthane,8795970,140,4+1,Çatı Dubleks,Doğalgaz,Krediye Uygun,3,Daire,170,4,4,Hayır
Kağıthane,6998860,200,2+2,6.Kat,Doğalgaz,Krediye Uygun,2,Daire,220,5-10,7,Hayır
Kağıthane,5726490,100,2+1,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,110,5-10,4,Hayır
Kağıthane,6618698,170,3+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,194,11-15,3,Hayır
Kağıthane,6985035,115,3+1,7.Kat,Merkezi,Krediye Uygun,2,Daire,135,2,15,Evet
Kağıthane,6106050,140,3+1,4.Kat,Merkezi,Krediye Uygun,2,Daire,150,4,4,Hayır
Kağıthane,4505100,50,1+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,60,5-10,15,Hayır
Kağıthane,3617082,85,2+1,2.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,98,11-15,4,Hayır
Kağıthane,3995520,110,4+2,3.Kat,Doğalgaz,Krediye Uygun,2,Daire,120,5-10,4,Hayır
Kağıthane,1899870,65,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,70,3,8,Hayır
Kağıthane,6726330,110,4+1,5.Kat,Doğalgaz,Krediye Uygun,2,Daire,130,5-10,5,Hayır
Kağıthane,8795970,150,3+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,170,11-15,6,Hayır
Kağıthane,3000978,38,1+1,6.Kat,Merkezi,Krediye Uygun,1,Daire,58,0,15,Evet
Kağıthane,5432805,90,2+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,105,11-15,5,Hayır
Kağıthane,5174100,90,2+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,100,11-15,7,Hayır
Kağıthane,2771820,70,2+1,Çatı Katı,Doğalgaz,Krediye Uygun,1,Daire,90,5-10,4,Hayır
Kağıthane,8329440,150,2+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,160,5-10,4,Hayır
Kağıthane,3383835,60,1+1,-2,Doğalgaz,Krediye Uygun,1,Daire,65,5-10,4,Hayır
Kağıthane,3027960,50,1+1,Bahçe Katı,Merkezi,Krediye Uygun,1,Residence,78,4,20,Evet
Kağıthane,2911500,70,1+1,1.Kat,Doğalgaz,Krediye Uygun,1,Daire,75,5-10,4,Hayır
Kağıthane,17805240,135,3+1,7.Kat,Merkezi,Krediye Uygun,2,Daire,180,2,15,Evet
Kağıthane,9397210,85,3+1,2.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,11-15,4,Hayır
Kağıthane,3321810,85,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun Değil,1,Daire,90,11-15,7,Hayır
Kağıthane,5477560,90,2+1,2.Kat,Merkezi,Krediye Uygun,1,Residence,110,5-10,5,Hayır
Kağıthane,3236740,50,1+1,2.Kat,Merkezi,Krediye Uygun,1,Daire,65,5-10,10,Hayır
Kağıthane,6106050,140,3+1,4.Kat,Merkezi,Krediye Uygun,2,Daire,150,4,4,Hayır
Kağıthane,3725352,45,1+1,2.Kat,Merkezi,Krediye Uygun,2,Residence,72,5-10,4,Evet
Kağıthane,3525785,105,3+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,115,11-15,6,Hayır
Kağıthane,5088375,120,3+1,5.Kat,Doğalgaz,Krediye Uygun,1,Daire,125,0,5,Hayır
Kağıthane,2717400,60,1+1,-1,Doğalgaz,Krediye Uygun,1,Daire,70,5-10,3,Hayır
Kağıthane,1847880,50,1+1,1.Kat,Merkezi,Krediye Uygun,1,Daire,60,5-10,15,Hayır
Kağıthane,2523300,60,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,65,0,5,Hayır
Kağıthane,16368530,150,4+1,3.Kat,Merkezi,Krediye Uygun,2,Daire,218,3,10,Evet
Kağıthane,1746900,40,1+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,45,0,5,Hayır
Küçükçekmece,931515,60,1+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,65,5-10,4,Hayır
Küçükçekmece,6862463,135,3+1,6.Kat,Doğalgaz,Krediye Uygun,2,Daire,163,16-20,8,Evet
Küçükçekmece,2388150,55,1+1,11-15,Merkezi,Krediye Uygun,1,Daire,90,2,10,Evet
Küçükçekmece,3701585,60,1+1,4.Kat,Doğalgaz,Krediye Uygun,1,Daire,71,11-15,15,Evet
Küçükçekmece,5839120,95,2+1,4.Kat,Doğalgaz,Krediye Uygun,2,Daire,112,5-10,4,Evet
Küçükçekmece,1439075,45,1+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,55,21 Ve Üzeri,3,Hayır
Küçükçekmece,1335040,70,2+1,Bahçe Katı,Doğalgaz,Krediye Uygun,1,Daire,80,11-15,4,Hayır
Küçükçekmece,2292960,150,4+2,4.Kat,Doğalgaz,Krediye Uygun Değil,2,Daire,160,21 Ve Üzeri,7,Hayır
Küçükçekmece,1719720,110,3+1,5.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,120,21 Ve Üzeri,7,Hayır
Küçükçekmece,1719720,110,3+1,5.Kat,Doğalgaz,Krediye Uygun Değil,5,Daire,120,21 Ve Üzeri,7,Hayır
Küçükçekmece,2848005,90,2+1,Giriş,Doğalgaz,Krediye Uygun,1,Daire,95,3,3,Hayır
Küçükçekmece,2906050,90,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,95,21 Ve Üzeri,3,Hayır
Küçükçekmece,1001280,50,1+1,3.Kat,Doğalgaz,Krediye Uygun Değil,1,Daire,60,21 Ve Üzeri,4,Hayır
Küçükçekmece,2753100,85,2+1,3.Kat,Doğalgaz,Krediye Uygun,1,Daire,90,11-15,5,Hayır
